song,artist,word_count,reading_ease,polarity,subjectivity
Wannabe,Spice Girls,511,95.17,0.15,0.36509009009
Someone,SWV,442,89.75,0.284956709957,0.532135393342
Semi-Charmed Life,Third Eye Blind,515,98.21,0.102304639805,0.360103785104
It's Your Love,Tim McGraw and Faith Hill,?,?,?,?
I Don't Want To,Toni Braxton,332,86.71,0.226677489177,0.476488095238
I Love Me Some Him,Toni Braxton,357,89.75,0.267826101547,0.582073223934
What About Us,Total,496,105.66,-0.0944444444444,0.669444444444
You Make Me Wanna...,Usher,?,?,?,?
The Freshmen,Verve Pipe,347,86.71,0.232258064516,0.553225806452
I Shot The Sheriff,Warren G,310,98.21,-0.0693594599845,0.469541569542
Your Woman,White Town,270,104.64,0.253968253968,0.657517636684
I Believe In You And Me,Whitney Houston,211,98.21,0.329242979243,0.636507936508
Do For Love,2Pac,586,95.17,0.24787202381,0.51130952381
Because Of You,98 Degrees,294,87.72,0.26498015873,0.507341269841
Cruel Summer,Ace Of Base,301,99.23,-0.613189720333,0.945804988662
I Don't Want To Miss A Thing,Aerosmith,350,92.12,0.205952380952,0.414285714286
Never Ever,All Saints,808,96.18,-0.0581632653061,0.637124433107
A Rose Is Still A Rose,Aretha Franklin,371,98.21,0.339301587302,0.797761904762
Everybody (Backstreet's Back),Backstreet Boys,180,74.86,0.233928571429,0.467261904762
One Week,Barenaked Ladies,583,97.2,-0.108333333333,0.636261261261
Kiss The Rain,Billie Myers,272,100.24,-0.00447860962567,0.492996137849
A Song For Mama,Boyz II Men,397,96.18,?,?
The Boy Is Mine,Brandy and Monica,355,105.66,-0.0093820861678,0.527607709751
Dangerous,Busta Rhymes,604,88.74,-0.143167168198,0.647745618203
Turn It Up [Remix],Busta Rhymes,741,97.2,0.0331263587361,0.510250081896
My Heart Will Go On,Celine Dion,167,98.21,0.275,0.601666666667
Nobody's Supposed To Be Here,Deborah Cox,285,90.77,0.0946859903382,0.549516908213
"No, No, No",Destiny's Child,598,103.63,0.18395096283,0.303112404837
Lately,Divine,254,89.75,0.0299783549784,0.533008658009
We're Not Making Love No More,Dru Hill,181,87.72,0.12619047619,0.58807319224
I'll Be,Edwin McCain,239,88.74,0.483333333333,0.628205128205
This Kiss,Faith Hill,292,91.78,0.23005952381,0.576488095238
When The Lights Go Out,Five,483,97.2,0.111257763975,0.521661490683
Thinkin' Bout It,Gerald Levert,697,98.21,0.0894444444444,0.589305555556
I Will Come To You,Hanson,325,105.66,-0.0875,0.525
Time After Time,Inoj,246,91.78,-0.074025974026,0.494155844156
Love You Down,Inoj,362,107.69,0.161492063492,0.415936507937
I Get Lonely,Janet,261,91.78,-0.0923202614379,0.473692810458
Crush,Jennifer Paige,283,89.75,-0.257692307692,0.596923076923
Are You Jimmy Ray?,Jimmy Ray,?,?,?,?
They Don't Know,Jon B.,?,?,?,?
Swing My Way,K.P. and Envyi,?,?,?,?
All My Life,K-Ci and JoJo,?,?,?,?
Friend Of Mine,Kelly Price,304,102.61,0.05,0.10625
Looking Through Your Eyes,LeAnn Rimes,250,100.24,0.154166666667,0.408333333333
I Do,Lisa Loeb,256,98.21,-0.287367724868,0.52705026455
Father,LL Cool J,731,89.75,0.000559726731602,0.487574404762
Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,?,?,?,?
The Mummers' Dance,Loreena McKennitt,234,98.21,-0.00601851851852,0.269212962963
"Money, Power and Respect",Lox,?,?,?,?
My Body,Lsg,580,87.72,0.22251984127,0.539384920635
Raise The Roof,Luke,655,96.18,0.0118906214558,0.447001935263
Frozen,Madonna,209,105.66,-0.05,0.565625
Ray Of Light,Madonna,216,98.21,0.275416666667,0.645
Sex And Candy,Marcy Playground,186,90.77,0.3,0.613333333333
My All,Mariah Carey,158,99.23,0.177747252747,0.495054945055
Feel So Good,Mase,662,104.64,-0.193215240642,0.584803921569
Lookin' At Me,Mase,714,97.2,0.0944047619048,0.56733686067
What You Want,Mase,805,104.64,0.25234962406,0.524060150376
Make Em' Say Uhh!,Master P,942,97.2,-0.0901454617401,0.519739858907
I Got The Hook Up!,Master P,748,101.59,0.172106154715,0.646118012422
The First Night,Monica,588,105.66,-0.0218778077269,0.541329739443
Touch It,Monifah,549,97.2,0.0528239202658,0.355149501661
Let's Ride,Montell Jordan,518,99.23,0.177160493827,0.467515432099
It's All About Me,Mya and Sisqo,?,?,?,?
I Want You Back,'N Sync,210,99.23,-0.0470695970696,0.385409035409
Too Close,Next,471,99.23,0.00494897959184,0.525306122449
I Still Love You,Next,461,89.75,0.155818387961,0.643480725624
Heaven,Nu Flavor,314,98.21,-0.00677655677656,0.498534798535
I Don't Want To Wait,Paula Cole,322,105.66,0.0637716450216,0.524945887446
Body Bumpin (Yippie-Yi-Yo),Public Announcement,226,98.21,0.0266233766234,0.311796536797
Come With Me,Puff Daddy,19,62.34,-0.3125,0.6875
Victory,Puff Daddy and The Family,?,?,?,?
Been Around The World,Puff Daddy and The Family,?,?,?,?
Show Me Love,Robyn,354,88.74,0.359545454545,0.59212962963
Adia,Sarah McLachlan,248,82.31,0.269742063492,0.626091269841
Truly Madly Deeply,Savage Garden,297,95.17,0.263477633478,0.508401875902
You're Still The One,Shania Twain,262,98.21,0.361764705882,0.66862745098
Too Much,Spice Girls,368,94.15,-0.0680423280423,0.463386243386
Spice Up Your Life,Spice Girls,469,99.23,0.292985842986,0.418146718147
Romeo And Juliet,Sylk-E Fyne,780,104.64,0.130720338983,0.54209039548
Daydreamin',Tatyana Ali,370,98.21,0.014081027668,0.417356013552
How's It Going To Be,Third Eye Blind,258,108.7,0.0978174603175,0.505952380952
Westside,TQ,608,87.72,-0.00994404688282,0.624625114115
I Don't Ever Want To See You Again,Uncle Sam,542,97.2,0.335380116959,0.473099415205
Nice and Slow,Usher,457,97.2,0.212071846282,0.587364243943
Bitter Sweet Symphony,Verve,406,99.23,-0.058024691358,0.430864197531
Say It,Voices Of Theory,392,106.67,0.299013949014,0.583068783069
Gettin' Jiggy Wit It,Will Smith,590,99.23,0.165360750361,0.659350649351
Gone Till November,Wyclef Jean,477,96.18,-0.0028083028083,0.405097680098
The Arms Of The One Who Loves You,Xscape,341,100.58,0.274735449735,0.659391534392
Where My Girls At?,702,?,?,?,?
I Do (Cherish You),98 Degrees,247,98.21,0.255397727273,0.387784090909
The Hardest Thing,98 Degrees,405,104.64,0.14983974359,0.622916666667
All I Have To Give,Backstreet Boys,383,96.18,0.402622377622,0.55
I Want It That Way,Backstreet Boys,262,100.24,-0.151851851852,0.42962962963
808,Blaque,491,98.21,0.346205357143,0.623660714286
Have You Ever?,Brandy,?,?,?,?
Almost Doesn't Count,Brandy,267,90.77,0.0431818181818,0.683838383838
Back At One,Brian McKnight,308,99.23,0.107750270563,0.571915584416
Sometimes,Britney Spears,339,98.21,0.123041474654,0.410138248848
...Baby One More Time,Britney Spears,?,?,?,?
What's It Gonna Be?!,Busta Rhymes feat. Janet,?,?,?,?
Happily Ever After,Case,368,89.75,0.433477633478,0.652164502165
Faded Pictures,Case and Joe,306,97.2,0.145526695527,0.513455988456
Chante's Got A Man,Chante Moore,368,97.2,0.0700066137566,0.594775132275
Believe,Cher,296,89.75,0.26951754386,0.530921052632
Genie In A Bottle,Christina Aguilera,456,97.2,0.219634920635,0.569984126984
Better Days (And The Bottom Drops Out),Citizen King,357,89.75,0.402205882353,0.459558823529
"Bills, Bills, Bills",Destiny's Child,592,98.21,0.0561728395062,0.608950617284
These Are The Times,Dru Hill,397,96.18,0.281702898551,0.479710144928
Save Tonight,Eagle-Eye Cherry,268,81.29,0.395238095238,0.684523809524
Bailamos,Enrique Iglesias,206,72.83,?,?
Spend My Life With You,Eric Benet feat. Tamia,?,?,?,?
What It's Like,Everlast,488,94.15,0.0934754521964,0.447674418605
Love Like This,Faith Evans,373,89.75,0.375182014955,0.62667093008
All Night Long,Faith Evans feat. Puff Daddy,?,?,?,?
Out Of My Head,Fastball,238,95.17,-0.205818965517,0.718103448276
Write This Down,George Strait,306,88.74,0.0338113275613,0.499386724387
So Anxious,Ginuwine,404,88.74,-0.101501501502,0.596546546547
Black Balloon,Goo Goo Dolls,212,90.77,0.0714646464646,0.389898989899
Slide,Goo Goo Dolls,297,89.75,0.177807486631,0.511764705882
Iris,Goo Goo Dolls,239,104.64,-0.219047619048,0.355952380952
Hard Knock Life (Ghetto Anthem),Jay-Z,224,98.21,-0.192108585859,0.545517676768
If You Had My Love,Jennifer Lopez,442,99.56,0.36966991342,0.585515873016
You,Jesse Powell,388,95.17,0.142857142857,0.430952380952
Hands,Jewel,294,97.2,0.180761904762,0.640095238095
Lesson In Leavin',Jo Dee Messina,335,87.72,0.311764705882,0.5
Stay The Same,Joey McIntyre,240,89.75,0.203174603175,0.454563492063
Give It To You,Jordan Knight,411,95.17,0.128528911565,0.46662414966
Who Dat,JT Money feat. Sole,?,?,?,?
Back That Thang Up,Juvenile feat. Mannie Fresh and Lil' Wayne,?,?,?,?
Tell Me It's Real,K-Ci and JoJo,?,?,?,?
How Forever Feels,Kenny Chesney,172,88.74,0.137626262626,0.370707070707
Doo Wop (That Thing),Lauryn Hill,569,97.2,0.111826319675,0.517672572905
Ex-Factor,Lauryn Hill,557,108.7,-0.183918732782,0.669264069264
Steal My Sunshine,Len,328,89.75,-0.00902777777778,0.643171296296
Fly Away,Lenny Kravitz,219,108.7,0.626366666667,0.760133333333
Summer Girls,LFO,738,96.18,0.134338924964,0.513107263107
Amazed,Lonestar,249,99.23,0.209558823529,0.48431372549
Mambo No. 5 (A Little Bit Of...),Lou Bega,?,?,?,?
I Need To Know,Marc Anthony,386,94.15,0.2375,0.5625
I Still Believe,Mariah Carey,207,91.78,0.258333333333,0.518055555556
Heartbreaker,Mariah Carey feat. Jay-Z,?,?,?,?
I Don't Want To Miss A Thing,Mark Chesnutt,323,96.18,0.205952380952,0.414285714286
Back 2 Good,Matchbox 20,306,86.71,0.149375,0.401041666667
Fortunate,Maxwell,260,97.2,0.293233082707,0.587552213868
Angel Of Mine,Monica,296,90.77,0.281549551639,0.482794140383
(God Must Have Spent) A Little More Time On You,'N Sync,322,96.18,0.170750276855,0.501467331118
Music Of My Heart,'N Sync and Gloria Estefan,?,?,?,?
Last Kiss,Pearl Jam,244,95.17,0.232939153439,0.531798941799
Satisfy You,Puff Daddy feat. R. Kelly,?,?,?,?
When A Woman's Fed Up,R. Kelly,?,?,?,?
I'm Your Angel,R. Kelly and Celine Dion,?,?,?,?
Scar Tissue,Red Hot Chili Peppers,142,98.21,-0.0318181818182,0.527272727273
She's All I Ever Had,Ricky Martin,296,106.67,0.06875,0.564583333333
Livin' La Vida Loca,Ricky Martin,298,91.78,-0.0850079744817,0.407535885167
Smooth,Santana feat. Rob Thomas,?,?,?,?
Angel,Sarah McLachlan,218,90.77,0.0199074074074,0.54212962963
I Will Remember You (Live),Sarah McLachlan,159,99.23,-0.0270833333333,0.566666666667
From This Moment On,Shania Twain,217,88.74,0.250730519481,0.491765873016
Man! I Feel Like A Woman!,Shania Twain,336,97.2,0.124193548387,0.470967741935
That Don't Impress Me Much,Shania Twain,339,95.17,0.107770097286,0.495440938989
Lullaby,Shawn Mullins,227,81.29,0.161342592593,0.386342592593
If You (Lovin' Me),Silk,424,95.17,0.183166248956,0.611821219716
Kiss Me,Sixpence None The Richer,166,99.23,-0.106944444444,0.423611111111
All Star,Smash Mouth,422,103.63,-0.0252605419272,0.60811287478
Someday,Sugar Ray,265,88.74,0.040873015873,0.618650793651
Every Morning,Sugar Ray,300,88.74,-0.133333333333,0.3
She's So High,Tal Bachman,179,83.32,0.229655172414,0.475517241379
Jumper,Third Eye Blind,257,105.66,-0.159722222222,0.404513888889
Please Remember Me,Tim McGraw,179,99.23,0.244927849928,0.495602453102
Unpretty,TLC,368,98.21,0.0578947368421,0.5125
No Scrubs,TLC,616,98.21,?,?
Sweet Lady,Tyrese,242,99.23,0.226535087719,0.518522267206
My Love Is Your Love,Whitney Houston,319,97.2,0.403571428571,0.540714285714
It's Not Right But It's Okay,Whitney Houston,456,97.2,0.0558143547274,0.50588336784
Heartbreak Hotel,Whitney Houston,457,97.2,0.0369047619048,0.478571428571
When You Believe,Whitney Houston and Mariah Carey,?,?,?,?
Miami,Will Smith,469,96.18,0.0949383116883,0.500373737374
Wild Wild West,Will Smith feat. Dru Hill and Kool Moe Dee,?,?,?,?
Kryptonite,3 Doors Down,272,94.15,-0.146929824561,0.497807017544
Give Me Just One Night (Una Noche ),98 Degrees,427,90.77,-0.0101841517857,0.629464285714
I Don't Wanna,Aaliyah,438,86.71,0.0486180078092,0.437284080299
Try Again,Aaliyah,619,103.63,0.120833333333,0.294230769231
Better Off Alone,Alice Deejay,42,91.78,0.5,0.5
Separated,Avant,363,97.2,-0.133928571429,0.615476190476
Show Me The Meaning Of Being Lonely,Backstreet Boys,285,86.71,-0.0138888888889,0.538888888889
Back Here,BBMak,266,89.75,0.0263157894737,0.188157894737
Bring It All To Me,Blaque,299,95.17,0.394372294372,0.495454545455
All The Small Things,Blink 182,171,106.67,0.0607142857143,0.378571428571
From The Bottom Of My Broken Heart,Britney Spears,340,98.21,0.198065764023,0.47142488717
Oops!... I Did It Again,Britney Spears,?,?,?,?
I Wish,Carl Thomas,217,97.2,0.31875,0.496180555556
That's The Way It Is,Celine Dion,303,99.23,0.20425170068,0.498129251701
Yes!,Chad Brock,261,94.15,0.267919799499,0.600814536341
I Turn To You,Christina Aguilera,293,101.59,0.420601851852,0.618287037037
Come On Over Baby (All I Want Is You),Christina Aguilera,483,99.23,0.0500626566416,0.476461988304
What A Girl Wants,Christina Aguilera,431,96.18,0.296527777778,0.527638888889
With Arms Wide Open,Creed,222,83.32,0.0714714714715,0.494294294294
Higher,Creed,272,90.77,0.093601010101,0.557055555556
Dance With Me,Debelah Morgan,326,98.21,0.11455026455,0.565079365079
Jumpin Jumpin',Destiny's Child,742,94.15,0.35547812621,0.61008517228
Say My Name,Destiny's Child,750,100.24,-0.0509722222222,0.416111111111
Independent Women Part I,Destiny's Child,563,97.2,0.0616556186869,0.471788194444
Cowboy Take Me Away,Dixie Chicks,243,98.21,0.254770114943,0.476510673235
Party Up (Up In Here),DMX,867,97.2,-0.0150304414003,0.404071537291
Where I Wanna Be,Donell Jones,407,107.69,-0.161868686869,0.631439393939
U Know What's Up,Donell Jones,217,106.67,0.170833333333,0.405555555556
The Next Episode,Dr. Dre feat. Snoop Dogg,?,?,?,?
Blue (Da Ba Dee),Eiffel 65,425,101.59,-0.0133167613636,0.1453125
The Real Slim Shady,Eminem,1008,96.18,-0.0775993693469,0.552039694394
Be With You,Enrique Iglesias,270,106.67,-0.0222222222222,0.44126984127
Bag Lady,Erykah Badu,166,102.61,0.340909090909,0.586363636364
Wonderful,Everclear,437,81.29,0.512933884298,0.759779614325
Breathe,Faith Hill,247,98.21,0.127903091061,0.511821219716
The Way You Love Me,Faith Hill,275,105.66,0.379389880952,0.634970238095
Take A Picture,Filter,195,81.29,0.025,0.05
The Best Day,George Strait,282,95.17,0.405151515152,0.281060606061
Broadway,Goo Goo Dolls,323,90.77,0.0298611111111,0.414722222222
He Can't Love U,Jagged Edge,467,105.66,0.431461675579,0.600490196078
Let's Get Married,Jagged Edge,474,95.17,0.125714285714,0.260952380952
Doesn't Really Matter,Janet,648,89.75,0.357857142857,0.5375
Big Pimpin',Jay-Z feat. UGK,?,?,?,?
Waiting For Tonight,Jennifer Lopez,303,98.21,0.323148148148,0.57037037037
I Wanna Love You Forever,Jessica Simpson,359,88.74,0.245317840055,0.457518796992
That's The Way,Jo Dee Messina,367,106.67,0.249526515152,0.557291666667
I Wanna Know,Joe,464,94.15,0.419318181818,0.698863636364
Don't Think I'm Not,Kandi,468,94.15,0.376897321429,0.657886904762
24/7,Kevon Edmonds,?,?,?,?
Only God Knows Why,Kid Rock,303,94.15,-0.00219907407407,0.580671296296
I Need You,LeAnn Rimes,150,100.24,0.157142857143,0.778571428571
I Hope You Dance,Lee Ann Womack and Sons Of The Desert,?,?,?,?
Girl On TV,LFO,577,93.14,0.234099616858,0.517337164751
What About Now,Lonestar,290,88.74,0.00238095238095,0.402380952381
I Try,Macy Gray,329,106.67,0.158843537415,0.380272108844
Music,Madonna,148,82.31,-0.6,0.9
You Sang To Me,Marc Anthony,484,108.7,0.11802507837,0.477011494253
Shackles (Praise You),Mary Mary,311,99.23,0.140476190476,0.71455026455
Bent,matchbox twenty,266,98.21,0.0377450980392,0.392647058824
Get It On Tonite,Montell Jordan,327,89.75,0.19,0.643333333333
Case Of The Ex (Whatcha Gonna Do),Mya,623,104.64,0.076461038961,0.197578463203
Shake Ya Ass,Mystikal,824,96.18,0.056064993565,0.504375804376
Bye Bye Bye,'N Sync,1,?,0.0,0.0
It's Gonna Be Me,'N Sync,267,91.78,0.0775,0.625
(Hot S**T) Country Grammar,Nelly,?,?,?,?
Wifey,Next,487,87.72,0.186257391846,0.698577653284
Absolutely (Story Of A Girl),Nine Days,373,97.2,0.0452702702703,0.50472972973
There You Go,Pink,411,106.67,0.136015769944,0.35185528757
Most Girls,Pink,490,106.67,0.316369047619,0.638988095238
Otherside,Red Hot Chili Peppers,287,88.74,-0.202513227513,0.426322751323
No More,Ruff Endz,459,98.21,0.000910746812386,0.492531876138
Gotta Tell You,Samantha Mumba,341,103.63,0.34304029304,0.56858974359
I Like It,Sammie,459,96.18,0.0703703703704,0.540740740741
Crash And Burn,Savage Garden,489,105.66,0.0929487179487,0.563461538462
I Knew I Loved You,Savage Garden,327,96.18,0.410833333333,0.664722222222
Incomplete,Sisqo,416,86.71,0.0289473684211,0.66783625731
Thong Song,Sisqo,850,108.7,-0.280142857143,0.577357142857
Then The Morning Comes,Smash Mouth,236,90.77,0.0122448979592,0.30612244898
Purest Of Pain (A Puro Dolor),Son By Four,207,98.21,-0.0549825174825,0.5625
It Feels So Good,Sonique,318,91.11,0.304861111111,0.480972222222
Faded,soulDecision feat. Thrust,?,?,?,?
Never Let You Go,Third Eye Blind,343,98.21,-0.0129032258065,0.470967741935
My Best Friend,Tim McGraw,284,99.23,0.547206349206,0.514317460317
How Do You Like Me Now?!,Toby Keith,?,?,?,?
He Wasn't Man Enough,Toni Braxton,494,98.21,0.178472222222,0.342361111111
Meet Virginia,Train,268,89.75,0.179787558121,0.411137566138
Everything You Want,Vertical Horizon,329,86.71,0.1141504329,0.452678571429
Swear It Again,Westlife,386,98.21,0.294444444444,0.625514403292
It's Over Now,112,450,96.18,0.288888888889,0.388888888889
Peaches and Cream,112,421,97.2,0.232289510007,0.497265355418
Be Like That,3 Doors Down,302,99.23,0.175251623377,0.403452380952
No More (Baby I'ma Do Right),3LW,402,106.67,0.122698412698,0.519587301587
Jaded,Aerosmith,19,62.34,-0.3125,0.6875
Fallin',Alicia Keys,184,100.24,0.264583333333,0.558333333333
Austin,Blake Shelton,281,95.17,0.200657894737,0.427192982456
Hit 'Em Up Style (Oops!),Blu Cantrell,497,106.67,0.0694444444444,0.303174603175
Ain't Nothing `Bout You,Brooks and Dunn,?,?,?,?
Missing You,Case,298,90.77,-0.144675925926,0.443981481481
Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya and Pink",?,?,?,?
What Would You Do?,City High,?,?,?,?
Fill Me In,Craig David,466,97.2,0.0517239858907,0.384069664903
Butterfly,Crazy Town,576,81.29,0.0734750566893,0.715555555556
The Space Between,Dave Matthews Band,281,87.72,0.127012138189,0.450018674136
Survivor,Destiny's Child,638,100.24,0.159750733138,0.297971652004
Bootylicious,Destiny's Child,552,97.2,?,?
One More Day,Diamond Rio,142,86.71,0.355555555556,0.523544973545
Thank You,Dido,239,103.63,0.224652777778,0.357638888889
He Loves U Not,Dream,443,105.66,0.199044795784,0.550559947299
Get Over Yourself,Eden's Crush,457,71.82,0.14866622575,0.443959435626
Hero,Enrique Iglesias,233,108.7,0.133333333333,0.383333333333
Only Time,Enya,115,99.23,0.192307692308,0.846153846154
Music,Erick Sermon feat. Marvin Gaye,?,?,?,?
Crazy For This Girl,Evan And Jaron,168,108.7,-0.0377425044092,0.520282186949
Here's To The Night,Eve 6,182,96.18,0.255,0.545
Let Me Blow Ya Mind,Eve feat. Gwen Stefani,?,?,?,?
There You'll Be,Faith Hill,265,96.18,0.175238095238,0.405238095238
Hemorrhage (In My Hands),Fuel,204,91.78,0.190740740741,0.466898148148
Differences,Ginuwine,646,86.71,0.23392656726,0.518678852012
Drive,Incubus,184,81.29,0.0266666666667,0.578888888889
Video,India.Arie,?,?,?,?
Put It On Me,Ja Rule feat. Lil' Mo and Vita,?,?,?,?
Promise,Jagged Edge,452,88.74,0.213328571429,0.699061904762
Where The Party At,Jagged Edge With Nelly,?,?,?,?
All For You,Janet,872,100.24,0.239920634921,0.454365079365
Someone To Call My Lover,Janet,703,97.2,0.186011904762,0.588040123457
Izzo (H.O.V.A.),Jay-Z,?,?,?,?
I Just Wanna Love U (Give It 2 Me),Jay-Z,640,98.21,-0.0213632478632,0.689504273504
Love Don't Cost A Thing,Jennifer Lopez,609,98.21,?,?
Play,Jennifer Lopez,445,112.09,0.0537698412698,0.484325396825
I'm Real,Jennifer Lopez feat. Ja Rule,?,?,?,?
Who I Am,Jessica Andrews,313,90.77,0.0769138755981,0.409210526316
Irresistible,Jessica Simpson,263,70.8,0.0788775510204,0.436394557823
Stutter,Joe feat. Mystikal,?,?,?,?
Crazy,K-Ci and JoJo,?,?,?,?
Don't Happen Twice,Kenny Chesney,212,96.18,0.281818181818,0.427272727273
Again,Lenny Kravitz,297,89.75,0.420923520924,0.474963924964
Hanging By A Moment,Lifehouse,260,81.29,0.199346405229,0.644444444444
My Baby,Lil' Romeo,571,95.17,0.208658910534,0.521531385281
I'm Already There,Lonestar,267,97.2,0.216547619048,0.524603174603
Southern Hospitality,Ludacris,678,105.66,-0.00358630952381,0.478735119048
Don't Tell Me,Madonna,247,106.67,0.172685185185,0.521759259259
Loverboy,Mariah Carey feat. Cameo,?,?,?,?
Family Affair,Mary J. Blige,?,?,?,?
If You're Gone,matchbox twenty,335,89.75,-0.292803030303,0.643371212121
One Minute Man,"Missy ""Misdemeanor"" Elliott",548,97.2,-0.021645021645,0.405519480519
Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",500,116.15,0.0712484217172,0.557297979798
South Side,Moby feat. Gwen Stefani,?,?,?,?
Love,Musiq Soulchild,333,97.2,0.335459710744,0.51118285124
Danger (Been So Long),Mystikal feat. Nivea,?,?,?,?
This I Promise You,'N Sync,320,100.24,0.435714285714,0.714880952381
E.I.,Nelly,?,?,?,?
Ride Wit Me,Nelly feat. City Spud,?,?,?,?
I'm Like A Bird,Nelly Furtado,478,106.67,0.412244897959,0.816916099773
Turn Off The Light,Nelly Furtado,518,106.67,0.0673048668503,0.516933621934
All Or Nothing,O-Town,393,99.23,0.11418951419,0.304497354497
Ms. Jackson,Outkast,?,?,?,?
"So Fresh, So Clean",Outkast,764,104.64,0.324166666667,0.608571428571
I Wish,R. Kelly,?,?,?,?
Nobody Wants To Be Lonely,Ricky Martin and Christina Aguilera,?,?,?,?
Never Had A Dream Come True,S Club 7,342,97.2,0.135,0.44
Angel,Shaggy feat. Rayvon,?,?,?,?
It Wasn't Me,"Shaggy feat. Ricardo ""RikRok"" Ducent",?,?,?,?
It's Been Awhile,Staind,262,89.75,-0.0315,0.615666666667
When It's Over,Sugar Ray,396,107.69,0.278571428571,0.4875
Heard It All Before,Sunshine Anderson,625,105.66,0.0888409961686,0.491331417625
Stranger In My House,Tamia,457,96.18,0.185714285714,0.621031746032
Grown Men Don't Cry,Tim McGraw,299,102.61,0.0826388888889,0.439756944444
You Shouldn't Kiss Me Like This,Toby Keith,244,98.21,0.0912087912088,0.745054945055
I Do!!,Toya,624,100.58,0.0155284992785,0.263540764791
Drops Of Jupiter (Tell Me),Train,386,89.75,0.0719387755102,0.540022675737
It's A Great Day To Be Alive,Travis Tritt,311,96.18,0.213692480359,0.54152637486
I'm A Thug,Trick Daddy,631,99.23,0.0598886328725,0.526344086022
Beautiful Day,U2,265,99.23,0.399107142857,0.67306547619
Walk On,U2,295,99.23,0.135869565217,0.691666666667
Follow Me,Uncle Kracker,344,94.15,0.166666666667,0.625
U Remind Me,Usher,294,104.64,-0.0894444444444,0.531111111111
I Wanna Be Bad,Willa Ford,343,105.66,-0.328676470588,0.637009803922
Rock the Boat,Aaliyah,489,98.21,0.0575946969697,0.211432109557
More than a Woman,Aaliyah,336,91.78,0.355446841294,0.50696969697
Where Were You (When the World Stopped Turning),Alan Jackson,505,98.21,0.153002070393,0.502329192547
Drive (For Daddy Gene),Alan Jackson,439,103.63,0.10733951484,0.363408993409
Hands Clean,Alanis Morissette,414,86.71,0.143518518519,0.45362654321
A Woman's Worth,Alicia Keys,404,102.61,0.161192995717,0.345628621819
If I could Go!,Angie Martinez feat. Lil' Mo and Sacario,?,?,?,?
Baby,Ashanti,472,80.28,0.166774521775,0.480508750509
Happy,Ashanti,339,97.2,0.420956316411,0.67477863046
Foolish,Ashanti,479,106.67,-0.192307692308,0.541452991453
Complicated,Avril Lavigne,475,88.74,-0.201666666667,0.468333333333
Sk8er Boi,Avril Lavigne,361,107.69,0.174131944444,0.463194444444
Uh Huh,B2K,716,105.66,0.0593344155844,0.411688311688
Still Fly,Big Tymers,539,96.18,0.167144417144,0.46453043953
Full Moon,Brandy,453,92.12,0.334496753247,0.515286796537
What About Us?,Brandy,?,?,?,?
Wherever You Will Go,Calling,242,100.24,0.276732026144,0.478169934641
A New Day has Come,Celine Dion,288,105.66,0.205665349144,0.484584980237
Hero,Chad Kroeger feat. Josey Scott,?,?,?,?
7 Days,Craig David,467,96.18,0.353270388615,0.584236453202
One Last Breath,Creed,258,97.2,0.0575163398693,0.487581699346
My Sacrifice,Creed,194,90.77,0.253968253968,0.674603174603
Gotta Get Thru This,Daniel Bedingfield,373,97.2,0.242236024845,0.706487232574
Wasting My Time,Default,271,96.18,-0.11,0.613333333333
Days go By,Dirty Vegas,192,107.69,-0.247107438017,0.681818181818
Long Time Gone,Dixie Chicks,341,98.21,-0.00958781362007,0.365501792115
Heaven,DJ Sammy and Yanou feat. Do,?,?,?,?
Lose Yourself,Eminem,826,86.71,?,?
Without Me,Eminem,737,89.75,-0.0849428189945,0.423439858354
Cleanin' out my Closet,Eminem,724,96.18,-0.217892239443,0.613746630728
Gangsta Lovin',Eve feat. Alicia Keys,?,?,?,?
I Love You,Faith Evans,436,99.23,0.228669762138,0.644399641577
What's Luv?,Fat Joe feat. Ashanti,?,?,?,?
We Thuggin',Fat Joe feat. R. Kelly,?,?,?,?
Superman (It's not Easy),Five For Fighting,218,97.2,0.118503401361,0.711054421769
Living and Living Well,George Strait,221,86.71,0.155882352941,0.379411764706
Here is Gone,Goo Goo Dolls,299,98.21,0.172222222222,0.527777777778
Always on Time,Ja Rule feat. Ashanti,?,?,?,?
Anything,Jaheim feat. Next,?,?,?,?
Ain't it Funny,Jennifer Lopez feat. Ja Rule,?,?,?,?
I'm Gonna Be Alright,Jennifer Lopez feat. Nas,?,?,?,?
Standing Still,Jewel,277,99.23,-0.0118551587302,0.478075396825
The Middle,Jimmy Eat World,235,81.29,0.163828575938,0.405443948413
No Such Thing,John Mayer,292,97.2,0.237817460317,0.42378968254
Like I Love You,Justin Timberlake,546,98.21,0.283687363834,0.575264550265
A Moment Like This,Kelly Clarkson,255,79.26,0.330158730159,0.608994708995
The Good Stuff,Kenny Chesney,396,105.66,0.192469536636,0.402912858746
Can't Get You Out Of My Head,Kylie Minogue,277,113.1,0.25,0.6
In the End,Linkin Park,414,99.23,?,?
Luv U Better,LL Cool J,681,97.2,0.228097557205,0.452425530818
Roll Out (My Business),Ludacris,657,96.18,0.120216049383,0.321913580247
Just a Friend 2002,Mario,653,115.13,0.308333333333,0.491666666667
